recall,f1-score,kappa,precision,last_recall,last_f1-score,last_kappa,last_precision,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift
0.1,0.1,0.0,0.1,0.35,0.35,0.2777777777777777,0.35,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326,0.015919261297969334,0.015714444612098005,0.015919261297969334,0.015714444612098005,0.015919261297969334,0.015714444612098005,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326,0.11432733763135508,0.11414300268170326
0.1,0.1,0.0,0.1,0.42,0.42,0.3555555555555555,0.42,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596,0.01574024436567909,0.014689170728550638,0.01574024436567909,0.014689170728550638,0.01574024436567909,0.014689170728550638,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596,0.1141662214837647,0.11322025588907596
0.11,0.11,0.0111111111111114,0.11,0.42,0.42,0.3555555555555555,0.42,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745,0.053654870147589684,0.014654323756531225,0.053654870147589684,0.014654323756531225,0.053654870147589684,0.014654323756531225,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745,0.14828938430016209,0.11318889419394745
0.14,0.14,0.0444444444444442,0.14,0.41,0.41,0.3444444444444444,0.41,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294,0.05616119420123425,0.03042417536792718,0.05616119420123425,0.03042417536792718,0.05616119420123425,0.03042417536792718,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294,0.15054507762956518,0.1273817596210294
0.17,0.17,0.0777777777777779,0.17,0.38,0.38,0.3111111111111113,0.38,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205,0.08629366167009603,0.04302786629599909,0.08629366167009603,0.04302786629599909,0.08629366167009603,0.04302786629599909,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205,0.17766429439353917,0.13872508140842205
0.21,0.21,0.1222222222222221,0.21,0.41,0.41,0.3444444444444444,0.41,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973,0.18426333541188022,0.1649494502063903,0.18426333541188022,0.1649494502063903,0.18426333541188022,0.1649494502063903,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973,0.2658369997826137,0.2484545021747973
0.23,0.23,0.1444444444444446,0.23,0.44,0.44,0.3777777777777776,0.44,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166,0.15901635485053575,0.10626624666530499,0.15901635485053575,0.10626624666530499,0.15901635485053575,0.10626624666530499,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166,0.24311471665660223,0.1956396196066166
0.26,0.26,0.1777777777777777,0.26,0.44,0.44,0.3777777777777777,0.44,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766,0.2834510055458639,0.18874817488313617,0.2834510055458639,0.18874817488313617,0.2834510055458639,0.18874817488313617,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766,0.3551058937865897,0.26987335273169766
0.32,0.32,0.2444444444444445,0.32,0.43,0.43,0.3666666666666667,0.43,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941,0.312774162910358,0.2148155353021734,0.312774162910358,0.2148155353021734,0.312774162910358,0.2148155353021734,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941,0.3814967369086325,0.2933339752050941
0.35,0.35,0.2777777777777778,0.35,0.42,0.42,0.3555555555555555,0.42,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213,0.33933320396438377,0.2254395881508543,0.33933320396438377,0.2254395881508543,0.33933320396438377,0.2254395881508543,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213,0.4053998740494306,0.3028956229436213
0.34,0.34,0.2666666666666667,0.34,0.45,0.45,0.3888888888888888,0.45,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667,0.33182602104045156,0.24334199293981118,0.33182602104045156,0.24334199293981118,0.33182602104045156,0.24334199293981118,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667,0.3986434093611929,0.31900778579686667
0.3,0.3,0.2222222222222222,0.3,0.42,0.42,0.3555555555555555,0.42,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133,0.30930303465171566,0.24836166462337972,0.30930303465171566,0.24836166462337972,0.30930303465171566,0.24836166462337972,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133,0.37837272114220527,0.3235254863941133
0.23,0.23,0.1444444444444446,0.23,0.4,0.4,0.3333333333333332,0.4,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558,0.2732554781817943,0.3030229802016447,0.2732554781817943,0.3030229802016447,0.2732554781817943,0.3030229802016447,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558,0.34592991997900135,0.3727206698496558
0.2,0.2,0.1111111111111108,0.2,0.29,0.29,0.2111111111111111,0.29,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754,0.3023266233759755,0.34091715538690964,0.3023266233759755,0.34091715538690964,0.3023266233759755,0.34091715538690964,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754,0.37209395048526006,0.4068254282411754
0.21,0.21,0.1222222222222222,0.21,0.2,0.2,0.1111111111111112,0.2,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816,0.35817685720917225,0.37287631315974634,0.35817685720917225,0.37287631315974634,0.35817685720917225,0.37287631315974634,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816,0.42235916217621355,0.43558866840200816
0.24,0.24,0.1555555555555555,0.24,0.11,0.11,0.011111111111111,0.11,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103,0.28635058694316784,0.3078330722653097,0.28635058694316784,0.3078330722653097,0.28635058694316784,0.3078330722653097,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103,0.3577155173192514,0.3770497528577103
0.24,0.24,0.1555555555555553,0.24,0.1,0.1,3.3306690738754696e-16,0.1,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049,0.29237916947925074,0.2764327151530764,0.29237916947925074,0.2764327151530764,0.29237916947925074,0.2764327151530764,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049,0.36314123948625976,0.3487894356803049
0.2,0.2,0.1111111111111111,0.2,0.1,0.1,0.0,0.1,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241,0.28024911985763085,0.2662848725580997,0.28024911985763085,0.2662848725580997,0.28024911985763085,0.2662848725580997,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241,0.35222419621914125,0.3396563782957241
0.14,0.14,0.0444444444444446,0.14,0.1,0.1,0.0,0.1,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604,0.2312564051000323,0.290392876448612,0.2312564051000323,0.290392876448612,0.2312564051000323,0.290392876448612,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604,0.3081307532340551,0.36135358238979604
0.08,0.08,-0.0222222222222221,0.08,0.11,0.11,0.0111111111111114,0.11,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365,0.12176362126618209,0.32164388408870626,0.12176362126618209,0.32164388408870626,0.12176362126618209,0.32164388408870626,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365,0.20958725351257004,0.38947948891724365
0.07,0.07,-0.0333333333333334,0.07,0.14,0.14,0.0444444444444442,0.14,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974,0.13454255481188893,0.33949614947471657,0.13454255481188893,0.33949614947471657,0.13454255481188893,0.33949614947471657,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974,0.2210882946098342,0.40554652701301974
0.08,0.08,-0.0222222222222221,0.08,0.17,0.17,0.0777777777777779,0.17,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175,0.23530359072057416,0.3556461781150406,0.23530359072057416,0.3556461781150406,0.23530359072057416,0.3556461781150406,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175,0.311773224621444,0.4200815537940175
0.08,0.08,-0.0222222222222221,0.08,0.21,0.21,0.1222222222222221,0.21,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327,0.24876872987701912,0.3548327467456664,0.24876872987701912,0.3548327467456664,0.24876872987701912,0.3548327467456664,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327,0.3238918495779697,0.41934946527820327
0.12,0.12,0.0222222222222222,0.12,0.23,0.23,0.1444444444444446,0.23,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176,0.29092057459147563,0.32520009439961167,0.29092057459147563,0.32520009439961167,0.29092057459147563,0.32520009439961167,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176,0.3618285083572968,0.39268007828302176
0.16,0.16,0.0666666666666666,0.16,0.26,0.26,0.1777777777777777,0.26,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708,0.3213394502763051,0.39077833570033904,0.3213394502763051,0.39077833570033904,0.3213394502763051,0.39077833570033904,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708,0.3892054940286195,0.4517004950974708
0.18,0.18,0.0888888888888889,0.18,0.32,0.32,0.2444444444444445,0.32,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662,0.2797228221139756,0.30450371934870846,0.2797228221139756,0.30450371934870846,0.2797228221139756,0.30450371934870846,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662,0.35175053114616117,0.374053338886662
0.23,0.23,0.1444444444444445,0.23,0.35,0.35,0.2777777777777778,0.35,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787,0.24226156012784764,0.31691405975619946,0.24226156012784764,0.31691405975619946,0.24226156012784764,0.31691405975619946,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787,0.31803539551300425,0.38522264695692787
0.24,0.24,0.1555555555555555,0.24,0.34,0.34,0.2666666666666667,0.34,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525,0.2826907277924744,0.27301409481811123,0.2826907277924744,0.27301409481811123,0.2826907277924744,0.27301409481811123,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525,0.3544216453287487,0.34571267853487525
0.26,0.26,0.1777777777777779,0.26,0.3,0.3,0.2222222222222222,0.3,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597,0.24379284055390804,0.30369657497024893,0.24379284055390804,0.30369657497024893,0.24379284055390804,0.30369657497024893,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597,0.319413547548212,0.3733269106039597
0.25,0.25,0.1666666666666664,0.25,0.23,0.23,0.1444444444444446,0.23,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566,0.2689111732101724,0.33279949881100157,0.2689111732101724,0.33279949881100157,0.2689111732101724,0.33279949881100157,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566,0.3420200473405636,0.3995195415279566
0.28,0.28,0.1999999999999999,0.28,0.2,0.2,0.1111111111111108,0.2,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313,0.2936168528196862,0.3440078379495783,0.2936168528196862,0.3440078379495783,0.2936168528196862,0.3440078379495783,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313,0.36425515915268164,0.40960704356420313
0.33,0.33,0.2555555555555557,0.33,0.21,0.21,0.1222222222222222,0.21,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318,0.3084450334680886,0.33682411391947287,0.3084450334680886,0.33682411391947287,0.3084450334680886,0.33682411391947287,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318,0.3776005220624225,0.4031416919278318
0.35,0.35,0.2777777777777778,0.35,0.24,0.24,0.1555555555555555,0.24,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835,0.2982631387473843,0.3027403260814606,0.2982631387473843,0.3027403260814606,0.2982631387473843,0.3027403260814606,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835,0.36843681657669136,0.37246628366790835
0.34,0.34,0.2666666666666665,0.34,0.24,0.24,0.1555555555555553,0.24,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353,0.29253116154561126,0.30973489630115014,0.29253116154561126,0.30973489630115014,0.29253116154561126,0.30973489630115014,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353,0.3632780378085831,0.37876139606986353
0.34,0.34,0.2666666666666669,0.34,0.2,0.2,0.1111111111111111,0.2,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336,0.27630662207089585,0.281058955380792,0.27630662207089585,0.281058955380792,0.27630662207089585,0.281058955380792,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336,0.34867595211214714,0.35295304870662336
0.36,0.36,0.2888888888888888,0.36,0.14,0.14,0.0444444444444446,0.14,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934,0.35473728674621346,0.32725855631781126,0.35473728674621346,0.32725855631781126,0.35473728674621346,0.32725855631781126,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934,0.41926354820492995,0.3945326896258934
0.46,0.46,0.4000000000000002,0.46,0.08,0.08,-0.0222222222222221,0.08,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654,0.37234213332030586,0.3620060674095441,0.37234213332030586,0.3620060674095441,0.37234213332030586,0.3620060674095441,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654,0.4351079089341713,0.42580545268095654
0.57,0.57,0.5222222222222221,0.57,0.07,0.07,-0.0333333333333334,0.07,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177,0.3541882688438179,0.3596817225205661,0.3541882688438179,0.3596817225205661,0.3541882688438179,0.3596817225205661,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177,0.4187694278185821,0.4237135416741177
0.63,0.63,0.5888888888888889,0.63,0.08,0.08,-0.0222222222222221,0.08,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956,0.4166240025446746,0.3831059638222637,0.4166240025446746,0.3831059638222637,0.4166240025446746,0.3831059638222637,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956,0.4749615874469915,0.44479535996599956
0.66,0.66,0.6222222222222222,0.66,0.08,0.08,-0.0222222222222221,0.08,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795,0.43165889979695615,0.38518575251945647,0.43165889979695615,0.38518575251945647,0.43165889979695615,0.38518575251945647,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795,0.488492993921213,0.44666716886508795
0.63,0.63,0.5888888888888889,0.63,0.12,0.12,0.0222222222222222,0.12,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705,0.4353152478212079,0.3961270802905985,0.4353152478212079,0.3961270802905985,0.4353152478212079,0.3961270802905985,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705,0.49178370972769386,0.4565143629307705
0.63,0.63,0.5888888888888889,0.63,0.16,0.16,0.0666666666666666,0.16,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941,0.4158586135375251,0.41438549128684515,0.4158586135375251,0.41438549128684515,0.4158586135375251,0.41438549128684515,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941,0.47427274238746353,0.4729469316859941
0.62,0.62,0.5777777777777778,0.62,0.18,0.18,0.0888888888888889,0.18,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304,0.43337480443139154,0.4407931190623646,0.43337480443139154,0.4407931190623646,0.43337480443139154,0.4407931190623646,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304,0.49003731151609736,0.4967137991358304
0.6,0.6,0.5555555555555556,0.6,0.23,0.23,0.1444444444444445,0.23,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982,0.41642589235615296,0.38404113182895533,0.41642589235615296,0.38404113182895533,0.41642589235615296,0.38404113182895533,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982,0.4747832885617566,0.4456370135583982
0.62,0.62,0.5777777777777777,0.62,0.24,0.24,0.1555555555555555,0.24,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426,0.4215352651844346,0.3648261021663404,0.4215352651844346,0.3648261021663404,0.4215352651844346,0.3648261021663404,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426,0.479381725327351,0.4283434860354426
0.63,0.63,0.5888888888888889,0.63,0.26,0.26,0.1777777777777779,0.26,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287,0.37826847613775927,0.33188873574848615,0.37826847613775927,0.33188873574848615,0.37826847613775927,0.33188873574848615,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287,0.44044161733952986,0.398699856350287
0.68,0.68,0.6444444444444444,0.68,0.25,0.25,0.1666666666666664,0.25,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053,0.3235115316427625,0.38077773842531365,0.3235115316427625,0.38077773842531365,0.3235115316427625,0.38077773842531365,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053,0.39116037042100654,0.44269995661982053
0.64,0.64,0.5999999999999999,0.64,0.28,0.28,0.1999999999999999,0.28,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084,0.33508857061315944,0.3913134653441981,0.33508857061315944,0.3913134653441981,0.33508857061315944,0.3913134653441981,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084,0.4015797068465258,0.4521821120897084
0.61,0.61,0.5666666666666667,0.61,0.33,0.33,0.2555555555555557,0.33,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114,0.32339973910110126,0.3438900181576637,0.32339973910110126,0.3438900181576637,0.32339973910110126,0.3438900181576637,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114,0.39105975757660755,0.40950101028617114
0.51,0.51,0.4555555555555556,0.51,0.35,0.35,0.2777777777777778,0.35,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446,0.31470416609691293,0.34188539985399613,0.31470416609691293,0.34188539985399613,0.31470416609691293,0.34188539985399613,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446,0.38323374215647044,0.40769685286062446
0.43,0.43,0.3666666666666666,0.43,0.34,0.34,0.2666666666666665,0.34,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096,0.3496837545232066,0.35811140176759465,0.3496837545232066,0.35811140176759465,0.3496837545232066,0.35811140176759465,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096,0.41471537072363074,0.4223002548229096
0.37,0.37,0.3,0.37,0.34,0.34,0.2666666666666669,0.34,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534,0.34388220655506585,0.33600614575624127,0.34388220655506585,0.33600614575624127,0.34388220655506585,0.33600614575624127,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534,0.4094939790386496,0.40240552364330534
0.32,0.32,0.2444444444444444,0.32,0.36,0.36,0.2888888888888888,0.36,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851,0.34523996603171053,0.31453184519325256,0.34523996603171053,0.31453184519325256,0.34523996603171053,0.31453184519325256,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851,0.4107159630339813,0.3830786518585851
